CustomerID,Recency,Frequency,Monetary,RFM_Recency,RFM_Frequency,RFM_Monetary,RFM_Score
18841,3645,1,1145.48,4,4,3,443
20197,3593,1,1145.48,4,5,3,453
27587,3439,1,1145.48,1,3,3,133
28568,3440,1,1145.48,1,3,3,133
21644,3441,1,1145.48,1,3,3,133
22061,3407,1,1145.48,1,4,3,143
21927,3409,1,1145.48,1,4,3,143
20934,3419,1,1145.48,1,4,3,143
26995,3759,1,1145.48,5,5,3,553
19413,3739,1,1145.48,5,5,3,553
20005,3631,1,1143.46,4,4,3,443
27946,3444,1,1143.46,1,3,3,133
20191,3588,1,1143.46,4,5,3,453
20674,3553,1,1143.46,3,4,3,343
19704,3560,1,1143.46,3,4,3,343
19768,3656,1,1143.46,4,5,3,453
19683,3707,1,1143.46,5,5,3,553
20645,3546,1,1143.46,3,3,3,333
23747,3652,1,1142.42,4,4,3,443
19717,3693,1,1137.43,5,5,3,553
13148,3690,1,1137.43,5,5,3,553
21437,3410,1,1136.76,1,4,3,143
11330,3380,27,1136.35,1,1,3,113
20787,3506,1,1134.47,3,3,3,333
21235,3507,1,1134.47,3,3,3,333
21152,3523,1,1134.47,3,3,3,333
20936,3407,1,1134.47,1,4,3,143
25511,3441,1,1134.47,1,3,3,133
21660,3442,1,1134.47,1,3,3,133
21937,3428,1,1134.47,1,3,3,133
22248,3432,1,1134.47,1,3,3,133
28555,3495,1,1134.47,2,3,3,233
19670,3695,1,1134.47,5,5,3,553
28376,3560,1,1134.47,3,4,3,343
20436,3556,1,1134.47,3,4,3,343
27796,3552,1,1134.47,3,4,3,343
20422,3578,1,1134.47,3,5,3,353
27129,3643,1,1134.47,4,4,3,443
20207,3604,1,1134.47,4,4,3,443
19199,3743,1,1134.47,5,5,3,553
19393,3760,1,1134.47,5,5,3,553
26994,3762,1,1134.47,5,5,3,553
20029,3643,1,1129.48,4,4,3,443
23924,3612,1,1129.48,4,4,3,443
13719,3621,1,1129.48,4,4,3,443
19408,3716,1,1129.48,5,5,3,553
21482,3495,1,1129.48,2,3,3,233
21281,3466,1,1129.48,2,3,3,233
11262,3380,27,1126.82,1,1,3,113
24202,3526,1,1120.49,3,3,3,333
27928,3528,1,1120.49,3,3,3,333
20767,3499,1,1120.49,2,3,3,233
20735,3540,1,1120.49,3,3,3,333
21330,3477,1,1120.49,2,3,3,233
21264,3513,1,1120.49,3,3,3,333
20857,3513,1,1120.49,3,3,3,333
20877,3506,1,1120.49,3,3,3,333
24200,3466,1,1120.49,2,3,3,233
21586,3471,1,1120.49,2,3,3,233
25308,3489,1,1120.49,2,3,3,233
21484,3485,1,1120.49,2,3,3,233
21282,3485,1,1120.49,2,3,3,233
20895,3432,1,1120.49,1,3,3,133
27695,3433,1,1120.49,1,3,3,133
21923,3427,1,1120.49,1,3,3,133
27697,3426,1,1120.49,1,3,3,133
21052,3430,1,1120.49,1,3,3,133
21919,3439,1,1120.49,1,3,3,133
21641,3436,1,1120.49,1,3,3,133
21788,3437,1,1120.49,1,3,3,133
25480,3445,1,1120.49,2,3,3,233
21807,3450,1,1120.49,2,3,3,233
21607,3451,1,1120.49,2,3,3,233
21051,3450,1,1120.49,2,3,3,233
21598,3449,1,1120.49,2,3,3,233
27586,3447,1,1120.49,2,3,3,233
24712,3461,1,1120.49,2,3,3,233
21924,3407,1,1120.49,1,4,3,143
22140,3408,1,1120.49,1,4,3,143
25488,3457,1,1120.49,2,3,3,233
25553,3456,1,1120.49,2,3,3,233
21922,3457,1,1120.49,2,3,3,233
20926,3416,1,1120.49,1,4,3,143
22062,3413,1,1120.49,1,4,3,143
20901,3424,1,1120.49,1,4,3,143
20966,3424,1,1120.49,1,4,3,143
21931,3421,1,1120.49,1,4,3,143
22643,3714,1,1120.49,5,5,3,553
19530,3711,1,1120.49,5,5,3,553
19410,3711,1,1120.49,5,5,3,553
21310,3706,1,1120.49,5,5,3,553
19539,3696,1,1120.49,5,5,3,553
18571,3689,1,1120.49,5,5,3,553
19983,3655,1,1120.49,4,5,3,453
19678,3687,1,1120.49,5,5,3,553
23232,3671,1,1120.49,5,5,3,553
18641,3671,1,1120.49,5,5,3,553
20400,3580,1,1120.49,4,5,3,453
20068,3620,1,1120.49,4,4,3,443
20032,3620,1,1120.49,4,4,3,443
27797,3617,1,1120.49,4,4,3,443
20374,3616,1,1120.49,4,4,3,443
20110,3617,1,1120.49,4,4,3,443
27127,3618,1,1120.49,4,4,3,443
23907,3642,1,1120.49,4,4,3,443
20097,3644,1,1120.49,4,4,3,443
23938,3605,1,1120.49,4,4,3,443
20193,3606,1,1120.49,4,4,3,443
19118,3611,1,1120.49,4,4,3,443
24019,3601,1,1120.49,4,4,3,443
19536,3598,1,1120.49,4,4,3,443
20196,3589,1,1120.49,4,5,3,453
23940,3595,1,1120.49,4,5,3,453
21323,3597,1,1120.49,4,5,3,453
21327,3596,1,1120.49,4,5,3,453
27775,3592,1,1120.49,4,5,3,453
19167,3766,1,1120.49,5,5,3,553
22669,3748,1,1120.49,5,5,3,553
19159,3754,1,1120.49,5,5,3,553
21300,3753,1,1120.49,5,5,3,553
19211,3743,1,1120.49,5,5,3,553
27800,3734,1,1120.49,5,5,3,553
19201,3740,1,1120.49,5,5,3,553
11711,3376,27,1103.78,1,1,3,113
30062,3465,3,1066.45,2,1,3,213
30068,3526,4,1060.11,3,1,3,313
11502,3375,16,1026.29,1,1,3,113
29893,3770,1,1020.59,5,5,3,553
11566,3395,25,1006.83,1,1,3,113
11632,3399,16,1002.09,1,1,3,113
26582,3807,1,1000.44,5,5,3,553
26615,3821,1,1000.44,5,5,3,553
26572,3828,1,1000.44,5,5,3,553
26496,3986,1,1000.44,5,5,3,553
26482,3992,1,1000.44,5,5,3,553
26504,3967,1,1000.44,5,5,3,553
26512,3975,1,1000.44,5,5,3,553
26503,3978,1,1000.44,5,5,3,553
26316,4086,1,1000.44,5,5,3,553
11276,3380,27,988.32,1,1,3,113
11142,3389,17,980.77,1,1,3,113
29536,3800,3,973.67,5,1,3,513
30040,3831,2,939.59,5,1,3,513
22519,3463,1,921.77,2,3,3,233
11078,3374,17,913.27,1,1,3,113
18943,3528,1,902.98,3,3,3,333
14745,3558,1,902.46,3,4,3,343
28113,3659,1,901.35,4,5,3,453
28688,3493,1,901.35,2,3,3,233
27825,3652,1,901.35,4,4,3,443
14387,3645,1,898.46,4,4,3,443
18954,3442,1,893.47,1,3,3,133
15291,3448,1,889.47,2,3,3,233
14877,3517,1,889.47,3,2,3,323
18942,3571,1,889.39,3,4,3,343
11019,3390,17,882.7,1,1,3,113
11501,3380,16,872.25,1,1,3,113
14911,3475,1,867.97,2,3,3,233
27808,3450,1,866.31,2,3,3,233
15283,3484,1,865.95,2,3,3,233
28111,3681,1,865.31,5,5,3,553
11513,3608,1,863.95,4,4,3,443
29462,3494,1,854.82,2,3,3,233
18956,3412,1,848.47,1,4,3,143
15334,3406,1,848.47,1,4,3,143
14631,3570,1,848.47,3,4,3,343
14578,3588,1,848.47,4,5,3,453
14871,3531,1,848.47,3,3,3,333
11505,3409,16,846.77,1,1,3,113
15530,3417,1,846.46,1,4,3,143
28110,3696,1,845.31,5,5,3,553
14108,3669,1,839.48,5,5,3,553
14867,3574,1,839.48,3,5,3,353
18924,3611,1,839.48,4,4,3,443
18936,3613,1,839.48,4,4,3,443
14910,3467,1,839.48,2,3,3,233
14900,3482,1,839.48,2,3,3,233
14893,3490,1,839.48,2,3,3,233
14875,3507,1,839.48,3,3,3,333
14078,3749,1,839.48,5,5,3,553
28479,3656,1,831.33,4,5,3,453
24275,3710,1,831.33,5,5,3,553
14338,3630,1,828.74,4,4,3,443
22444,3462,1,828.47,2,3,3,233
21666,3500,1,828.47,2,3,3,233
28505,3533,1,827.33,3,3,3,333
27166,3477,1,827.33,2,3,3,233
27766,3764,1,827.33,5,5,3,553
11212,3385,17,827.19,1,1,3,113
11520,3383,16,822.97,1,1,3,113
23616,3504,1,819.48,3,3,3,333
21087,3518,1,819.48,3,2,3,323
21108,3513,1,819.48,3,3,3,333
21667,3492,1,819.48,2,3,3,233
22619,3421,1,819.48,1,4,3,143
14110,3654,1,819.46,4,4,3,443
14107,3689,1,819.46,5,5,3,553
29064,3595,1,815.81,4,4,3,443
28493,3556,1,814.8,3,4,3,343
14640,3559,1,812.42,3,4,3,343
27895,3418,1,811.32,1,4,3,143
29381,3410,1,811.32,1,4,3,143
29458,3510,1,811.32,3,3,3,333
27124,3502,1,811.32,2,3,3,233
28513,3527,1,811.32,3,3,3,333
29087,3541,1,810.32,3,3,3,333
26856,3633,1,810.32,4,4,3,443
28107,3722,1,810.32,5,5,3,553
14330,3633,1,806.76,4,4,3,443
22617,3417,1,806.76,1,4,3,143
22523,3414,1,806.76,1,4,3,143
18948,3535,1,806.76,3,3,3,333
23619,3508,1,806.76,3,3,3,333
21107,3514,1,806.76,3,3,3,333
29459,3505,1,805.33,3,3,3,333
28487,3589,1,805.33,4,5,3,453
29086,3576,1,805.33,3,5,3,353
18947,3555,1,804.48,3,4,3,343
14496,3612,1,804.48,4,4,3,443
14497,3615,1,804.48,4,4,3,443
18923,3681,1,804.48,5,5,3,553
14874,3516,1,804.48,3,3,3,333
22307,3493,1,804.47,2,3,3,233
12020,3482,1,804.47,2,3,3,233
15323,3443,1,804.47,1,3,3,133
22509,3454,1,804.47,2,3,3,233
29063,3609,1,801.83,4,4,3,443
25344,3476,1,801.83,2,3,3,233
29342,3544,1,801.83,3,3,3,333
18949,3536,1,801.77,3,3,3,333
11203,3422,17,801.77,1,1,3,113
26903,3622,1,800.82,4,4,3,443
28686,3506,1,800.31,3,3,3,333
22508,3451,1,799.48,2,3,3,233
22450,3465,1,799.48,2,3,3,233
21681,3477,1,799.42,2,3,3,233
29094,3544,1,796.34,3,3,3,333
22447,3455,1,793.76,2,3,3,233
11211,3395,17,793.55,1,1,3,113
21102,3521,1,793.46,3,2,3,323
21817,3468,1,791.47,2,3,3,233
27846,3430,1,791.32,1,3,3,133
28368,3405,1,791.32,1,4,3,143
19207,3630,1,791.32,4,4,3,443
24648,3631,1,791.32,4,4,3,443
24753,3610,1,791.32,4,4,3,443
26976,3566,1,791.32,3,4,3,343
27882,3665,1,791.32,5,5,3,553
24492,3705,1,791.32,5,5,3,553
29465,3474,1,791.32,2,3,3,233
27142,3500,1,791.32,2,3,3,233
27159,3525,1,791.32,3,3,3,333
28501,3530,1,786.33,3,3,3,333
27122,3543,1,786.33,3,3,3,333
27908,3619,1,786.33,4,4,3,443
28382,3600,1,786.33,4,4,3,443
26953,3605,1,786.33,4,4,3,443
28489,3556,1,786.33,3,4,3,343
26853,3639,1,786.33,4,4,3,443
27824,3462,1,786.33,2,3,3,233
25743,3724,1,786.33,5,5,3,553
27763,3489,1,785.32,2,3,3,233
27084,4043,1,782.99,5,5,3,553
27027,4097,1,782.99,5,5,3,553
27043,4088,1,782.99,5,5,3,553
27265,3978,1,782.99,5,5,3,553
27259,3963,1,782.99,5,5,3,553
27242,3957,1,782.99,5,5,3,553
27082,4020,1,782.99,5,5,3,553
27253,3954,1,782.99,5,5,3,553
27252,3954,1,782.99,5,5,3,553
27101,3986,1,782.99,5,5,3,553
27071,4066,1,782.99,5,5,3,553
27102,3985,1,782.99,5,5,3,553
27099,3986,1,782.99,5,5,3,553
27085,3986,1,782.99,5,5,3,553
27062,4046,1,782.99,5,5,3,553
27060,4048,1,782.99,5,5,3,553
27053,4058,1,782.99,5,5,3,553
27613,3794,1,782.99,5,5,3,553
27557,3826,1,782.99,5,5,3,553
27404,3866,1,782.99,5,5,3,553
27297,3866,1,782.99,5,5,3,553
27285,3872,1,782.99,5,5,3,553
27270,3869,1,782.99,5,5,3,553
27298,3867,1,782.99,5,5,3,553
27267,3906,1,782.99,5,5,3,553
27560,3806,1,782.99,5,5,3,553
27550,3801,1,782.99,5,5,3,553
27545,3803,1,782.99,5,5,3,553
27536,3803,1,782.99,5,5,3,553
27429,3836,1,782.99,5,5,3,553
27602,3781,1,782.99,5,5,3,553
25365,3429,1,780.82,1,3,3,133
28726,3439,1,778.62,1,3,3,133
29365,3462,1,778.62,2,3,3,233
28481,3627,1,778.62,4,4,3,443
28499,3577,1,778.62,3,5,3,353
28484,3619,1,778.62,4,4,3,443
27777,3716,1,778.62,5,5,3,553
28109,3696,1,778.62,5,5,3,553
27883,3655,1,778.62,4,5,3,453
28490,3579,1,778.62,4,5,3,453
29090,3528,1,778.62,3,3,3,333
18953,3509,1,777.44,3,3,3,333
27133,3509,1,777.34,3,3,3,333
28684,3522,1,777.34,3,3,3,333
27134,3524,1,777.34,3,3,3,333
27123,3530,1,777.34,3,3,3,333
27138,3503,1,777.34,3,3,3,333
28507,3535,1,777.34,3,3,3,333
28509,3541,1,777.34,3,3,3,333
29461,3475,1,777.34,2,3,3,233
25081,3535,1,777.34,3,3,3,333
27118,3583,1,777.34,4,5,3,453
27859,3665,1,777.34,5,5,3,553
26224,3704,1,777.34,5,5,3,553
27791,3706,1,777.34,5,5,3,553
27801,3708,1,777.34,5,5,3,553
26945,3617,1,777.34,4,4,3,443
29085,3569,1,777.34,3,4,3,343
26939,3621,1,777.34,4,4,3,443
29065,3603,1,777.34,4,4,3,443
28400,3608,1,777.34,4,4,3,443
24957,3582,1,777.34,4,5,3,453
28500,3573,1,777.34,3,5,3,353
26950,3591,1,777.34,4,5,3,453
26941,3597,1,777.34,4,5,3,453
27005,3556,1,777.34,3,4,3,343
28502,3555,1,777.34,3,4,3,343
29080,3561,1,777.34,3,4,3,343
29095,3547,1,777.34,3,4,3,343
27900,3629,1,777.34,4,4,3,443
26902,3639,1,777.34,4,4,3,443
26357,3649,1,777.34,4,4,3,443
28369,3636,1,777.34,4,4,3,443
28482,3635,1,777.34,4,4,3,443
27899,3424,1,777.34,1,4,3,143
27881,3417,1,777.34,1,4,3,143
29371,3463,1,777.34,2,3,3,233
27771,3489,1,777.34,2,3,3,233
28699,3494,1,777.34,2,3,3,233
28705,3492,1,777.34,2,3,3,233
28691,3491,1,777.34,2,3,3,233
27773,3443,1,777.34,1,3,3,133
29362,3452,1,777.34,2,3,3,233
27780,3449,1,777.34,2,3,3,233
29363,3459,1,777.34,2,3,3,233
25723,3761,1,777.34,5,5,3,553
25722,3758,1,777.34,5,5,3,553
27767,3770,1,776.33,5,5,3,553
27764,3480,1,776.33,2,3,3,233
28744,3462,1,776.33,2,3,3,233
27769,3471,1,776.33,2,3,3,233
26965,3587,1,776.33,4,5,3,453
28421,3604,1,776.33,4,4,3,443
28486,3608,1,776.33,4,4,3,443
28497,3579,1,776.33,4,5,3,453
28706,3477,1,773.63,2,3,3,233
27774,3716,1,771.34,5,5,3,553
12031,3457,1,769.49,2,3,3,233
14416,3627,1,769.49,4,4,3,443
28483,3625,1,765.32,4,4,3,443
28698,3488,1,765.32,2,3,3,233
26975,3579,1,765.32,4,5,3,453
29055,3616,1,765.32,4,4,3,443
29456,3516,1,765.32,3,3,3,333
29900,3800,2,758.94,5,1,3,513
11519,3391,16,757.27,1,1,3,113
29457,3512,1,756.33,3,3,3,333
29069,3592,1,756.33,4,5,3,453
29091,3551,1,756.33,3,4,3,343
29088,3549,1,756.33,3,4,3,343
27884,3662,1,756.33,4,5,3,453
29464,3479,1,756.33,2,3,3,233
27170,3483,1,756.33,2,3,3,233
24752,3625,1,756.33,4,4,3,443
29375,3408,1,756.33,1,4,3,143
25752,3732,1,756.33,5,5,3,553
19657,3594,1,756.26,4,5,3,453
28388,3598,1,751.34,4,5,3,453
26964,3612,1,751.34,4,4,3,443
29068,3613,1,751.34,4,4,3,443
28494,3567,1,751.34,3,4,3,343
26952,3602,1,751.34,4,4,3,443
28434,3603,1,751.34,4,4,3,443
29054,3600,1,751.34,4,4,3,443
24956,3579,1,751.34,4,5,3,453
27770,3714,1,751.34,5,5,3,553
24447,3703,1,751.34,5,5,3,553
28108,3701,1,751.34,5,5,3,553
27792,3698,1,751.34,5,5,3,553
28485,3633,1,751.34,4,4,3,443
27898,3420,1,751.34,1,4,3,143
29463,3485,1,751.34,2,3,3,233
29455,3497,1,751.34,2,3,3,233
27845,3461,1,751.34,2,3,3,233
25364,3450,1,751.34,2,3,3,233
27776,3450,1,751.34,2,3,3,233
27784,3443,1,751.34,1,3,3,133
28531,3522,1,751.34,3,2,3,323
29460,3518,1,751.34,3,2,3,323
25362,3474,1,751.34,2,3,3,233
28528,3501,1,751.34,2,3,3,233
28548,3523,1,751.34,3,3,3,333
27854,3431,1,750.3,1,3,3,133
27897,3622,1,750.3,4,4,3,443
25856,3417,1,750.3,1,4,3,143
27006,3583,1,750.3,4,5,3,453
28472,3591,1,750.3,4,5,3,453
28518,3555,1,750.3,3,4,3,343
11506,3380,16,748.6,1,1,3,113
27768,3477,1,742.35,2,3,3,233
29452,3545,1,742.35,3,3,3,333
29453,3521,1,742.35,3,2,3,323
29454,3510,1,742.35,3,3,3,333
29082,3586,1,742.35,4,5,3,453
28488,3599,1,742.35,4,4,3,443
29062,3599,1,742.35,4,4,3,443
28383,3608,1,742.35,4,4,3,443
29081,3562,1,742.35,3,4,3,343
29084,3585,1,742.35,4,5,3,453
24955,3579,1,742.35,4,5,3,453
25759,3714,1,742.35,5,5,3,553
26225,3706,1,742.35,5,5,3,553
28480,3634,1,742.35,4,4,3,443
29374,3431,1,742.35,1,3,3,133
25749,3736,1,742.35,5,5,3,553
27765,3747,1,742.35,5,5,3,553
19698,3598,1,726.27,4,4,3,443
22266,3590,1,724.47,4,5,3,453
22753,3557,1,724.47,3,4,3,343
23815,3490,1,724.47,2,3,3,233
23833,3436,1,722.77,1,3,3,133
23847,3461,1,722.77,2,3,3,233
22778,3653,1,722.77,4,4,3,443
26938,3610,1,722.77,4,4,3,443
22780,3656,1,722.77,4,5,3,453
23443,3476,1,722.77,2,3,3,233
29697,4165,1,722.59,5,5,3,553
29852,3892,2,714.51,5,1,3,513
15913,3681,1,712.27,5,5,3,553
20728,3611,1,709.26,4,4,3,443
11631,3408,16,707.5,1,1,3,113
19024,3683,1,699.97,5,5,3,553
15900,3700,1,699.97,5,5,3,553
26782,4316,1,699.1,5,5,3,553
26643,4351,1,699.1,5,5,3,553
26630,4387,1,699.1,5,5,3,553
26620,4471,1,699.1,5,5,3,553
26629,4451,1,699.1,5,5,3,553
26789,4280,1,699.1,5,5,3,553
27026,4163,1,699.1,5,5,3,553
11253,3430,16,696.61,1,1,3,113
20046,3618,1,691.91,4,4,3,443
23832,3461,1,687.76,2,3,3,233
23961,3528,1,685.47,3,3,3,333
23169,3502,1,685.47,2,3,3,233
19749,3538,1,682.92,3,3,3,333
19689,3601,1,680.94,4,4,3,443
23871,3423,1,673.97,1,4,3,143
23160,3507,1,673.97,3,3,3,333
29870,3434,1,672.29,1,3,3,133
29832,3982,2,667.83,5,1,3,513
19130,3643,1,664.95,4,4,3,443
16067,3523,1,664.89,3,3,3,333
19736,3571,1,663.95,3,4,3,343
25726,3703,1,663.44,5,5,3,553
25525,3438,1,663.44,1,3,3,133
23958,3444,1,663.44,1,3,3,133
19719,3583,1,659.94,4,5,3,453
23841,3441,1,659.44,1,3,3,133
18916,3520,1,658.95,3,2,3,323
19121,3674,1,656.94,5,5,3,553
24098,3480,1,655.45,2,3,3,233
16139,3454,1,654.95,2,3,3,233
11500,3392,16,654.27,1,1,3,113
22678,3570,1,653.97,3,4,3,343
11507,3382,16,653.06,1,1,3,113
16110,3470,1,650.47,2,3,3,233
22294,3594,1,650.45,4,5,3,453
23460,3471,1,649.46,2,3,3,233
27892,3492,1,649.46,2,3,3,233
28313,3627,1,647.94,4,4,3,443
16210,3417,1,645.94,1,4,3,143
27744,3746,1,643.95,5,5,3,553
29782,3861,3,643.35,5,1,3,513
22392,3611,1,642.95,4,4,3,443
19128,3664,1,642.91,5,5,3,553
23233,3407,1,639.95,1,4,3,143
19845,3483,1,639.95,2,3,3,233
16151,3462,1,639.45,2,3,3,233
19129,3674,1,639.45,5,5,3,553
19730,3577,1,639.45,3,5,3,353
23195,3572,1,638.95,3,4,3,343
25732,3701,1,638.95,5,5,3,553
28370,3487,1,638.95,2,3,3,233
23821,3446,1,638.95,2,3,3,233
21673,3649,1,638.95,4,4,3,443
23185,3500,1,638.95,2,3,3,233
21488,3755,1,638.95,5,5,3,553
28880,3669,1,637.96,5,5,3,553
19013,3683,1,636.45,5,5,3,553
11619,3431,16,634.84,1,1,3,113
16108,3475,1,633.96,2,3,3,233
19165,3618,1,633.96,4,4,3,443
20077,3462,1,633.45,2,3,3,233
23453,3485,1,632.45,2,3,3,233
16150,3452,1,629.97,2,3,3,233
16123,3458,1,629.97,2,3,3,233
21019,3463,1,629.96,2,3,3,233
19164,3630,1,629.96,4,4,3,443
19824,3517,1,629.45,3,2,3,323
27709,3522,1,628.97,3,2,3,323
22675,3509,1,628.97,3,3,3,333
23214,3475,1,628.97,2,3,3,233
23873,3426,1,628.97,1,4,3,143
25522,3462,1,628.97,2,3,3,233
23582,3494,1,628.97,2,3,3,233
20078,3442,1,628.97,1,3,3,133
24056,3432,1,628.97,1,3,3,133
29098,3553,1,628.97,3,4,3,343
25757,3671,1,628.97,5,5,3,553
21671,3657,1,628.97,4,5,3,453
27746,3709,1,628.97,5,5,3,553
29356,3763,1,628.97,5,5,3,553
21021,3731,1,628.97,5,5,3,553
23723,3490,1,628.45,2,3,3,233
29041,3408,1,628.45,1,3,3,133
21054,3420,1,625.47,1,4,3,143
22115,3640,1,624.97,4,4,3,443
24311,3418,1,624.97,1,4,3,143
29001,3429,1,624.97,1,3,3,133
20749,3434,1,624.97,1,3,3,133
26947,3613,1,624.97,4,4,3,443
23404,3504,1,624.97,3,3,3,333
24850,3517,1,624.97,3,2,3,323
23036,3539,1,624.95,3,3,3,333
17664,3612,1,624.95,4,4,3,443
22224,3606,1,624.95,4,4,3,443
17669,3594,1,624.95,4,4,3,443
23870,3412,1,624.95,1,4,3,143
23855,3443,1,624.46,1,3,3,133
19737,3561,1,621.96,3,4,3,343
22680,3445,1,620.95,2,3,3,233
22787,3581,1,620.46,4,5,3,453
28212,3658,1,619.46,4,5,3,453
26937,3587,1,619.46,4,5,3,453
19995,3442,1,618.98,1,3,3,133
16230,3415,1,618.98,1,4,3,143
19142,3630,1,618.98,4,4,3,443
18960,3736,1,618.98,5,5,3,553
19412,3628,1,618.47,4,4,3,443
16127,3480,1,618.47,2,3,3,233
19706,3590,1,617.95,4,5,3,453
16215,3411,1,617.91,1,4,3,143
28116,3654,1,617.47,4,4,3,443
27711,3494,1,617.47,2,3,3,233
28436,3463,1,617.47,2,3,3,233
23213,3472,1,617.47,2,3,3,233
23238,3578,1,617.47,3,5,3,353
23270,3553,1,617.47,3,4,3,343
22316,3618,1,617.47,4,4,3,443
23066,3644,1,617.47,4,4,3,443
22072,3677,1,617.47,5,5,3,553
21611,3712,1,617.47,5,5,3,553
27137,3539,1,617.47,3,3,3,333
27745,3761,1,617.47,5,5,3,553
21059,3732,1,616.95,5,5,3,553
27008,3509,1,616.95,3,3,3,333
22438,3611,1,616.95,4,4,3,443
22480,3581,1,616.95,4,5,3,453
23156,3590,1,616.95,4,5,3,453
23505,3462,1,616.95,2,3,3,233
24333,3431,1,616.95,1,3,3,133
18475,3582,1,616.91,4,5,3,453
18476,3582,1,616.91,4,5,3,453
22368,3686,1,615.47,5,5,3,553
24205,3492,1,615.47,2,3,3,233
23742,3487,1,615.47,2,3,3,233
24356,3411,1,615.47,1,4,3,143
27860,3412,1,615.47,1,4,3,143
23393,3519,1,615.47,3,2,3,323
22275,3728,1,615.47,5,5,3,553
22415,3760,1,615.47,5,5,3,553
22597,3631,1,615.46,4,4,3,443
26866,3593,1,615.46,4,5,3,453
20047,3618,1,614.98,4,4,3,443
12032,3716,1,614.96,5,5,3,553
19021,3690,1,614.96,5,5,3,553
19144,3626,1,614.96,4,4,3,443
19780,3527,1,614.96,3,3,3,333
19739,3532,1,614.96,3,3,3,333
16121,3440,1,614.47,1,3,3,133
16216,3428,1,614.47,1,3,3,133
16124,3445,1,614.45,2,3,3,233
20910,3499,1,613.95,2,3,3,233
23391,3503,1,613.45,2,3,3,233
29297,3485,1,613.45,2,3,3,233
23019,3632,1,613.45,4,4,3,443
21795,3696,1,613.45,5,5,3,553
23216,3558,1,613.45,3,4,3,343
22271,3597,1,612.95,4,5,3,453
24308,3407,1,612.95,1,4,3,143
20911,3451,1,611.96,2,3,3,233
22679,3524,1,611.96,3,3,3,333
16066,3512,1,611.94,3,3,3,333
11808,3469,5,610.19,2,1,3,213
19111,3671,1,609.95,5,5,3,553
25657,3656,1,609.45,4,5,3,453
22607,3603,1,609.45,4,4,3,443
24690,3471,1,609.45,2,3,3,233
25449,3465,1,608.96,2,3,3,233
19869,3482,1,608.96,2,3,3,233
24238,3414,1,608.96,1,4,3,143
21385,3415,1,608.96,1,4,3,143
24400,3418,1,608.96,1,4,3,143
24295,3424,1,608.96,1,4,3,143
22270,3609,1,608.96,4,4,3,443
22609,3609,1,608.96,4,4,3,443
23155,3606,1,608.96,4,4,3,443
22231,3617,1,608.96,4,4,3,443
23287,3554,1,608.96,3,4,3,343
23081,3552,1,608.96,3,4,3,343
16340,3680,1,608.96,5,5,3,553
21651,3698,1,608.96,5,5,3,553
22673,3510,1,608.96,3,3,3,333
23369,3514,1,608.96,3,3,3,333
15995,3541,1,608.96,3,3,3,333
21647,3726,1,608.96,5,5,3,553
22330,3739,1,608.96,5,5,3,553
21061,3726,1,607.96,5,5,3,553
22436,3752,1,607.96,5,5,3,553
21014,3751,1,607.96,5,5,3,553
27125,3538,1,607.96,3,3,3,333
18651,3544,1,607.96,3,3,3,333
23018,3533,1,607.96,3,3,3,333
22997,3537,1,607.96,3,3,3,333
18917,3504,1,607.96,3,3,3,333
24036,3504,1,607.96,3,3,3,333
18904,3507,1,607.96,3,3,3,333
25703,3710,1,607.96,5,5,3,553
22473,3686,1,607.96,5,5,3,553
16668,3656,1,607.96,4,5,3,453
22044,3666,1,607.96,5,5,3,553
22495,3551,1,607.96,3,4,3,343
23151,3597,1,607.96,4,5,3,453
26848,3597,1,607.96,4,5,3,453
26913,3587,1,607.96,4,5,3,453
26956,3581,1,607.96,4,5,3,453
22992,3633,1,607.96,4,4,3,443
27818,3406,1,607.96,1,4,3,143
28372,3467,1,607.96,2,3,3,233
23807,3468,1,607.96,2,3,3,233
23845,3447,1,607.96,2,3,3,233
19143,3626,1,605.21,4,4,3,443
16090,3479,1,604.96,2,3,3,233
19738,3555,1,604.96,3,4,3,343
19110,3706,1,604.96,5,5,3,553
19838,3521,1,604.96,3,2,3,323
19841,3504,1,604.46,3,3,3,333
21654,3692,1,603.96,5,5,3,553
23266,3573,1,603.96,3,5,3,353
22788,3573,1,603.96,3,5,3,353
29311,3440,1,603.96,1,3,3,133
23835,3457,1,603.96,2,3,3,233
24254,3407,1,603.49,1,4,3,143
23884,3405,1,603.49,1,4,3,143
24329,3413,1,603.49,1,4,3,143
28205,3651,1,603.49,4,4,3,443
23882,3422,1,603.49,1,4,3,143
27982,3461,1,603.49,2,3,3,233
25548,3451,1,603.49,2,3,3,233
28428,3443,1,603.49,1,3,3,133
24024,3497,1,603.49,2,3,3,233
27885,3496,1,603.49,2,3,3,233
23856,3462,1,603.49,2,3,3,233
23898,3572,1,603.49,3,5,3,353
22225,3589,1,603.49,4,5,3,453
22644,3593,1,603.49,4,5,3,453
23125,3554,1,603.49,3,4,3,343
23082,3548,1,603.49,3,4,3,343
23355,3548,1,603.49,3,4,3,343
28534,3569,1,603.49,3,4,3,343
17676,3615,1,603.49,4,4,3,443
21769,3705,1,603.49,5,5,3,553
23146,3501,1,603.49,2,3,3,233
24060,3506,1,603.49,3,3,3,333
27692,3523,1,603.49,3,3,3,333
18649,3536,1,603.49,3,3,3,333
